source_record_id,source_code,accessory_type,raw_name,brand,model,identity_key,brand_confidence,source_trust_status,review_status,recommendation_eligible,source_variant_count,available_colours,source_offer_observed,headset_style,has_microphone,wireless_capable,enclosure_type,frequency_response_raw,candidate_use_tags,primary_use_profile,completeness_score,curation_priority,warning_flags
cfd9272eb0a024f25988,docyx_pc_part_dataset_2025_07_23,headset,Final Piano Forte VIII,Final,Piano Forte VIII,headset:final:piano-forte-viii,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Gold,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
7ed756627dc77e70b9d0,docyx_pc_part_dataset_2025_07_23,headset,Final Piano Forte X,Final,Piano Forte X,headset:final:piano-forte-x,inferred_first_token,reference_only_needs_verification,needs_review,False,2,Gold;Silver,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source;identity_duplicates_collapsed
323b5d63b453c449db6a,docyx_pc_part_dataset_2025_07_23,headset,Final SONOROUS II,Final,SONOROUS II,headset:final:sonorous-ii,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
5283e8f2195537253159,docyx_pc_part_dataset_2025_07_23,headset,Final SONOROUS III,Final,SONOROUS III,headset:final:sonorous-iii,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
53d56957522e545652b3,docyx_pc_part_dataset_2025_07_23,headset,Final SONOROUS IV,Final,SONOROUS IV,headset:final:sonorous-iv,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
b93d31426d037f52bfe7,docyx_pc_part_dataset_2025_07_23,headset,Final SONOROUS VI,Final,SONOROUS VI,headset:final:sonorous-vi,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
c6caa351da6b0aa1f03d,docyx_pc_part_dataset_2025_07_23,headset,Final SONOROUS VIII,Final,SONOROUS VIII,headset:final:sonorous-viii,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Gold,False,over_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
9eab20c85ac628a692be,docyx_pc_part_dataset_2025_07_23,headset,Final SONOROUS X,Final,SONOROUS X,headset:final:sonorous-x,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Gold;Silver,False,over_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
f4b8991302e959935b06,docyx_pc_part_dataset_2025_07_23,headset,Gear Head HQ4750BCM,Gear,Head HQ4750BCM,headset:gear:head-hq4750bcm,inferred_first_token,reference_only_needs_verification,needs_review,False,2,Black;Gray,False,on_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source;identity_duplicates_collapsed
824f8497a596da008f04,docyx_pc_part_dataset_2025_07_23,headset,Gear Head HQ4750BLU,Gear,Head HQ4750BLU,headset:gear:head-hq4750blu,inferred_first_token,reference_only_needs_verification,needs_review,False,2,Black;Blue,False,on_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source;identity_duplicates_collapsed
37ef7027c2990e47a501,docyx_pc_part_dataset_2025_07_23,headset,Gear Head HQ4750GRN,Gear,Head HQ4750GRN,headset:gear:head-hq4750grn,inferred_first_token,reference_only_needs_verification,needs_review,False,2,Black;Green,False,on_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source;identity_duplicates_collapsed
9ba8e444ba6b97a6dc87,docyx_pc_part_dataset_2025_07_23,headset,Gear Head HQ4750RED,Gear,Head HQ4750RED,headset:gear:head-hq4750red,inferred_first_token,reference_only_needs_verification,needs_review,False,2,Black;Red,False,on_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source;identity_duplicates_collapsed
ace6347ac26af14b1fd6,docyx_pc_part_dataset_2025_07_23,headset,Gear Head HS2750S,Gear,Head HS2750S,headset:gear:head-hs2750s,inferred_first_token,reference_only_needs_verification,needs_review,False,2,Black;Gray;Silver,False,over_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source;identity_duplicates_collapsed
c159a65d83f857f46fae,docyx_pc_part_dataset_2025_07_23,headset,Genius GHP-400S-Blue,Genius,GHP-400S-Blue,headset:genius:ghp-400s-blue,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Blue;White,False,on_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
f69439f954e933abba70,docyx_pc_part_dataset_2025_07_23,headset,Genius GHP-400S-Pink,Genius,GHP-400S-Pink,headset:genius:ghp-400s-pink,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Pink;White,False,on_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
c02bb4357d78d264f57f,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon HARKAR-BT,Harman,Kardon HARKAR-BT,headset:harman:kardon-harkar-bt,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,True,closed,"16,20",general;portable,portable,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
01b4e8838d35b83eadc4,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon HARKARAE,Harman,Kardon HARKARAE,headset:harman:kardon-harkarae,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
36cd127cb41d93dce48a,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon HARKARCL,Harman,Kardon HARKARCL,headset:harman:kardon-harkarcl,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,"16,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
813f7d2b3c5bceb21a6f,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon HARKARNC,Harman,Kardon HARKARNC,headset:harman:kardon-harkarnc,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,"16,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
da04919beaf3f0506e66,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon J22BLK,Harman,Kardon J22BLK,headset:harman:kardon-j22blk,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,closed,"18,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
285cb3e39a448330668d,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon J22WHT,Harman,Kardon J22WHT,headset:harman:kardon-j22wht,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,"18,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
cf4e8f044d58fca016e6,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon J33BLK,Harman,Kardon J33BLK,headset:harman:kardon-j33blk,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,closed,"10,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
4c24415d7b0ed7d8ad46,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon J55BLK,Harman,Kardon J55BLK,headset:harman:kardon-j55blk,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,on_ear,False,False,closed,"10,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
6e082e630b4940830de7,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon J55IWHT,Harman,Kardon J55IWHT,headset:harman:kardon-j55iwht,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,on_ear,False,False,closed,"10,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
4f16543b87507babf388,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon J55IWOR,Harman,Kardon J55IWOR,headset:harman:kardon-j55iwor,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Orange;White,False,on_ear,False,False,closed,"10,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
6f0416dc1cfa587820b1,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon J55WHT,Harman,Kardon J55WHT,headset:harman:kardon-j55wht,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,on_ear,False,False,closed,"10,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
2aec0fb99e038a9f840e,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon J88WHT,Harman,Kardon J88WHT,headset:harman:kardon-j88wht,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,over_ear,False,False,closed,"8,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
a191fb71cbdc37801fe3,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon J88WOR,Harman,Kardon J88WOR,headset:harman:kardon-j88wor,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Orange;White,False,over_ear,False,False,closed,"8,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
c56d9218b4f7e65cfc31,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon TMG21W,Harman,Kardon TMG21W,headset:harman:kardon-tmg21w,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Brown,False,in_ear,False,False,closed,"13,22.5",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
54075af2c2d0f4dcae94,docyx_pc_part_dataset_2025_07_23,headset,Harman Kardon TMG81W,Harman,Kardon TMG81W,headset:harman:kardon-tmg81w,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,on_ear,False,False,closed,"18,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
e8dca43c72d977cc8ba7,docyx_pc_part_dataset_2025_07_23,headset,Hercules DJ-Adv G501,Hercules,DJ-Adv G501,headset:hercules:dj-adv-g501,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Green,False,on_ear,False,False,closed,"10,25",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
c5688ca0c2e31b4d6af1,docyx_pc_part_dataset_2025_07_23,headset,Hercules HDP DJ-Pro M1001,Hercules,HDP DJ-Pro M1001,headset:hercules:hdp-dj-pro-m1001,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,over_ear,False,False,closed,"5,30",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
d88ff76b75120ba55101,docyx_pc_part_dataset_2025_07_23,headset,I/O Magic NE9782,I/O,Magic NE9782,headset:i-o:magic-ne9782,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,on_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
2b086cef9164e1c210f0,docyx_pc_part_dataset_2025_07_23,headset,I/O Magic NE9783,I/O,Magic NE9783,headset:i-o:magic-ne9783,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
2506f484c9b2e51f4ab8,docyx_pc_part_dataset_2025_07_23,headset,Imation EB50-PNK,Imation,EB50-PNK,headset:imation:eb50-pnk,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Pink;White,False,in_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
5f7f51f29581cb89c75c,docyx_pc_part_dataset_2025_07_23,headset,Imation MCB300,Imation,MCB300,headset:imation:mcb300,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Blue;White,False,in_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
04c76074e81f634fb86e,docyx_pc_part_dataset_2025_07_23,headset,JVC HA-RX300,JVC,HA-RX300,headset:jvc:ha-rx300,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"12,22",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
ad376c5039524f0b4d50,docyx_pc_part_dataset_2025_07_23,headset,JayBird BlueBuds X Sport,JayBird,BlueBuds X Sport,headset:jaybird:bluebuds-x-sport,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,True,closed,"20,20",general;portable,portable,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
063989454ea13aad682e,docyx_pc_part_dataset_2025_07_23,headset,KRK KNS-6400,KRK,KNS-6400,headset:krk:kns-6400,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"10,22",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
7923b5670939c4206f8d,docyx_pc_part_dataset_2025_07_23,headset,KRK KNS-8400,KRK,KNS-8400,headset:krk:kns-8400,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"5,23",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
05751b296af3b7c9208c,docyx_pc_part_dataset_2025_07_23,headset,Klipsch Image S3,Klipsch,Image S3,headset:klipsch:image-s3,inferred_first_token,reference_only_needs_verification,needs_review,False,2,Black;Red,False,in_ear,False,False,closed,"12,18",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
865e0e829156c0cccc25,docyx_pc_part_dataset_2025_07_23,headset,Klipsch Image S4i,Klipsch,Image S4i,headset:klipsch:image-s4i,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,closed,"10,19",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
dafe136add50a3b705c2,docyx_pc_part_dataset_2025_07_23,headset,Klipsch Image X5,Klipsch,Image X5,headset:klipsch:image-x5,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,closed,"10,19",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
6a5dd2b273c21d16090a,docyx_pc_part_dataset_2025_07_23,headset,Klipsch Mode M40,Klipsch,Mode M40,headset:klipsch:mode-m40,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
f95c80b5cbfedc7052c9,docyx_pc_part_dataset_2025_07_23,headset,Klipsch R6 White,Klipsch,R6 White,headset:klipsch:r6-white,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
0a03beb98774c9364505,docyx_pc_part_dataset_2025_07_23,headset,Klipsch R6i White,Klipsch,R6i White,headset:klipsch:r6i-white,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
ee558c61b01d52152363,docyx_pc_part_dataset_2025_07_23,headset,Labtec LT215REXW,Labtec,LT215REXW,headset:labtec:lt215rexw,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
7fa12550742c2284c834,docyx_pc_part_dataset_2025_07_23,headset,M-Audio Studiophile Q40,M-Audio,Studiophile Q40,headset:m-audio:studiophile-q40,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"10,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
5641cccb10098a482fa4,docyx_pc_part_dataset_2025_07_23,headset,Memorex EB300A,Memorex,EB300A,headset:memorex:eb300a,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
3cd56c4dc4e4cab1a4d8,docyx_pc_part_dataset_2025_07_23,headset,Memorex EB50-GRN,Memorex,EB50-GRN,headset:memorex:eb50-grn,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Green;White,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
7500a2887f96cfe97ed0,docyx_pc_part_dataset_2025_07_23,headset,Moondrop ARIA,Moondrop,ARIA,headset:moondrop:aria,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,False,False,closed,"5,36",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
8b590b48b83ebbb3798c,docyx_pc_part_dataset_2025_07_23,headset,PNY AUD-E-202-WH-A-RB,PNY,AUD-E-202-WH-A-RB,headset:pny:aud-e-202-wh-a-rb,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
821cbed4a93dab07878b,docyx_pc_part_dataset_2025_07_23,headset,Periodic Audio Beryllium,Periodic,Audio Beryllium,headset:periodic:audio-beryllium,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Gold;Silver,False,in_ear,False,False,closed,"12,45",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
fc2e6f728c9a86d382b5,docyx_pc_part_dataset_2025_07_23,headset,Periodic Audio Carbon,Periodic,Audio Carbon,headset:periodic:audio-carbon,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,False,False,closed,"12,38",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
ae59f39f5aa873a844f6,docyx_pc_part_dataset_2025_07_23,headset,Periodic Audio Magnesium,Periodic,Audio Magnesium,headset:periodic:audio-magnesium,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Silver,False,in_ear,False,False,closed,"20,30",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
6603de9b88ed699cc422,docyx_pc_part_dataset_2025_07_23,headset,Periodic Audio Titanium,Periodic,Audio Titanium,headset:periodic:audio-titanium,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,False,False,closed,"16,30",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
31cd2f79fba73129821d,docyx_pc_part_dataset_2025_07_23,headset,Perixx AX-1000B,Perixx,AX-1000B,headset:perixx:ax-1000b,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
8f57a41bad290b8868d1,docyx_pc_part_dataset_2025_07_23,headset,Pioneer HDJ-500G,Pioneer,HDJ-500G,headset:pioneer:hdj-500g,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Green,False,on_ear,False,False,closed,"5,28",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
71b6ec63fd32eae08c2f,docyx_pc_part_dataset_2025_07_23,headset,Pioneer HDJ-500V,Pioneer,HDJ-500V,headset:pioneer:hdj-500v,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Purple,False,on_ear,False,False,closed,"5,28",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
9db0b42c9938429def50,docyx_pc_part_dataset_2025_07_23,headset,Pioneer HDJ500R,Pioneer,HDJ500R,headset:pioneer:hdj500r,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
162741af7b3ba8cbe5d9,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-A1000,Pioneer,SE-A1000,headset:pioneer:se-a1000,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,"10,30",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
0a207496e12c7f5d5032,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CE11-H,Pioneer,SE-CE11-H,headset:pioneer:se-ce11-h,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
0c70eee2323334106074,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CE11K,Pioneer,SE-CE11K,headset:pioneer:se-ce11k,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
5f3eb8e3f3f7017b458e,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CL07-L,Pioneer,SE-CL07-L,headset:pioneer:se-cl07-l,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,in_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
d49a471d6a02fb9ccee5,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CL07-P,Pioneer,SE-CL07-P,headset:pioneer:se-cl07-p,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Pink,False,in_ear,False,False,closed,"20,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
414e7086958abbe91207,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CL331-H,Pioneer,SE-CL331-H,headset:pioneer:se-cl331-h,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,"10,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
b1197627ece5a7d910eb,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CL331-L,Pioneer,SE-CL331-L,headset:pioneer:se-cl331-l,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,False,False,closed,"10,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
024d11427876864b4b08,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CL331-P,Pioneer,SE-CL331-P,headset:pioneer:se-cl331-p,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Pink;White,False,in_ear,False,False,closed,"10,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
7e4b2e95e8f98461084c,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CL331-Y,Pioneer,SE-CL331-Y,headset:pioneer:se-cl331-y,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Yellow,False,in_ear,False,False,closed,"10,20",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
52cc5578f48ca25dd7d8,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CL721-H,Pioneer,SE-CL721-H,headset:pioneer:se-cl721-h,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Red;Silver,False,in_ear,False,False,closed,"5,22",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
4a7d37a3e7a364ad6e88,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CL721-K,Pioneer,SE-CL721-K,headset:pioneer:se-cl721-k,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,False,False,closed,"5,22",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
de41beefc0422ad1c3e4,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-CLX40-K,Pioneer,SE-CLX40-K,headset:pioneer:se-clx40-k,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,closed,"10,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
afe2b443b330deb0ea9c,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-D10MT-W,Pioneer,SE-D10MT-W,headset:pioneer:se-d10mt-w,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,on_ear,False,False,closed,"8,28",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
bdda2c561cf9cc6e6d89,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-MJ591,Pioneer,SE-MJ591,headset:pioneer:se-mj591,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,on_ear,False,False,closed,"5,40",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
81ad6eea70d888385655,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-MJ721I-K,Pioneer,SE-MJ721I-K,headset:pioneer:se-mj721i-k,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,on_ear,False,False,closed,"6,28",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
cf2ebe750b1523fb835e,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-MJ721I-R,Pioneer,SE-MJ721I-R,headset:pioneer:se-mj721i-r,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Red,False,on_ear,False,False,closed,"6,28",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
35840ddecbc05e94b8ec,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-NC21M,Pioneer,SE-NC21M,headset:pioneer:se-nc21m,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,False,on_ear,False,False,closed,"10,22",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
c07a277302168c9e7d79,docyx_pc_part_dataset_2025_07_23,headset,Pioneer SE-NC31C-K,Pioneer,SE-NC31C-K,headset:pioneer:se-nc31c-k,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,False,False,closed,"5,16",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
84a72d38b449616e41bf,docyx_pc_part_dataset_2025_07_23,headset,Polk UltraFit 1000,Polk,UltraFit 1000,headset:polk:ultrafit-1000,inferred_first_token,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,"18,23",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
c31cfef9f54f77584e42,docyx_pc_part_dataset_2025_07_23,headset,Polk UltraFit 2000,Polk,UltraFit 2000,headset:polk:ultrafit-2000,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Red,False,on_ear,False,False,closed,"20,23",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
1bd8f1319f0de5b34581,docyx_pc_part_dataset_2025_07_23,headset,Polk UltraFit 3000,Polk,UltraFit 3000,headset:polk:ultrafit-3000,inferred_first_token,reference_only_needs_verification,needs_review,False,3,Black;Orange;Red;White,False,in_ear,False,False,closed,"8,24",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
dd9dd3acb8a64a7998af,docyx_pc_part_dataset_2025_07_23,headset,Polk UltraFit 500,Polk,UltraFit 500,headset:polk:ultrafit-500,inferred_first_token,reference_only_needs_verification,needs_review,False,4,Black;Gold;Orange;White;Yellow,False,in_ear,False,False,closed,"18,23",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
fee29f81a27233953d9b,docyx_pc_part_dataset_2025_07_23,headset,Polk UltraFocus 8000,Polk,UltraFocus 8000,headset:polk:ultrafocus-8000,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,"8,28",general,communication,100.0,103.0,frequency_units_ambiguous;unverified_reference_source
d42e805f5106cbf38b9f,docyx_pc_part_dataset_2025_07_23,headset,Pyle Audio 068888904803,Pyle,Audio 068888904803,headset:pyle:audio-068888904803,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;White,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
c1676198967466acfb4b,docyx_pc_part_dataset_2025_07_23,headset,Pyle Audio PEBH25WT,Pyle,Audio PEBH25WT,headset:pyle:audio-pebh25wt,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;White,False,in_ear,False,False,closed,,general,communication,100.0,103.0,unverified_reference_source
